"","plot","plotID","treatment","year","month","seasonID","PB_period","total","reproductive","proportion","bmass_PB","bmass_PP","bmass_krat","trt","bmass_PBs","bmass_PPs","bmass_krats"
"461",11,5,"control",2010,7,3,2,2,0,0,0,42,85,1,-0.625284112245575,-0.647047796382431,-0.291157963109133
"462",11,5,"control",2011,7,3,3,3,0,0,0,68,96,1,-0.625284112245575,-0.301761274898229,-0.220702400860292
"463",11,5,"control",2012,7,3,3,5,0,0,0,223,302,1,-0.625284112245575,1.75667760318067,1.09873812852709
"464",11,5,"control",2013,7,3,3,4,0,0,0,180,222,1,-0.625284112245575,1.1856268176491,0.586334039444613
"465",11,5,"control",1996,8,3,2,1,0,0,0,26,102,1,-0.625284112245575,-0.859531809603479,-0.182272094179106
"466",11,5,"control",1998,8,3,2,2,0,0,0,33,120,1,-0.625284112245575,-0.76657005381927,-0.0669811741355483
"467",11,5,"control",2001,8,3,2,2,0,0,100,34,217,1,0.236288501805759,-0.753289802992955,0.554308783876958
"468",11,5,"control",2003,8,3,2,4,0,0,34,117,148,1,-0.332349423468122,0.348971015591229,0.11236025704332
"469",11,5,"control",2004,8,3,2,1,0,0,0,33,101,1,-0.625284112245575,-0.76657005381927,-0.188677145292637
"470",11,5,"control",2005,8,3,2,3,0,0,32,119,138,1,-0.349580875749148,0.37553151724386,0.0483097459080097
"471",11,5,"control",2008,8,3,2,2,0,0,0,63,373,1,-0.625284112245575,-0.368162529029806,1.55349675758779
"472",11,5,"control",2009,8,3,2,1,0,0,0,14,135,1,-0.625284112245575,-1.01889481951926,0.0290945925674167
"473",11,5,"control",2011,8,3,3,7,2,0.285714285714286,0,243,158,1,-0.625284112245575,2.02228261970698,0.17641076817863
"474",11,5,"control",2012,8,3,3,4,0,0,0,116.61851292,293,1,-0.625284112245575,0.34390477148183,1.04109266850531
"475",11,5,"control",2014,8,3,3,19,0,0,0,376,434,1,-0.625284112245575,3.78855597960694,1.94420487551318
"476",11,5,"control",1998,9,4,2,1,1,1,0,42,357,1,-0.625284112245575,-0.647047796382431,1.4510159397713
"477",11,5,"control",1999,9,4,2,1,1,1,0,20,0,1,-0.625284112245575,-0.939213314561371,-0.835587307759268
"478",11,5,"control",2001,9,4,2,1,0,0,139,17,144,1,0.572301821285779,-0.979054067040318,0.0867400525891956
"479",11,5,"control",2003,9,4,2,1,0,0,29,31,244,1,-0.375428054170688,-0.793130555471901,0.727245163942295
"480",11,5,"control",2004,9,4,2,2,0,0,35,62,93,1,-0.323733697327608,-0.381442779856122,-0.239917554200885
"481",11,5,"control",2005,9,4,2,3,0,0,233,208,213,1,1.38218007849403,1.55747384078594,0.528688579422834
"482",11,5,"control",2006,9,4,2,1,1,1,0,39,55,1,-0.625284112245575,-0.686888548861378,-0.483309496515063
"483",11,5,"control",2007,9,4,2,5,0,0,234,128,265,1,1.39079580463455,0.495053774680699,0.861751237326446
"484",11,5,"control",2010,9,4,2,6,1,0.166666666666667,0,111,112,1,-0.625284112245575,0.269289510633336,-0.118221583043796
"485",11,5,"control",2012,9,4,3,4,0,0,0,84,286,1,-0.625284112245575,-0.0892772616771814,0.996257310710597
"486",11,5,"control",2013,9,4,3,5,1,0.2,0,151,224,1,-0.625284112245575,0.800499543685955,0.599144141671675
"487",11,5,"control",2014,9,4,3,4,0,0,28,67,205,1,-0.384043780311202,-0.315041525724544,0.477448170514586
"488",11,5,"control",2001,10,4,2,1,0,0,124,54,192,1,0.443065929178079,-0.487684786466645,0.394182506038683
"489",11,5,"control",2002,10,4,2,1,0,0,34,35,82,1,-0.332349423468122,-0.740009552166639,-0.310373116449726
"490",11,5,"control",2004,10,4,2,1,0,0,57,67,190,1,-0.134187722236315,-0.315041525724544,0.381372403811621
"491",11,5,"control",2005,10,4,2,1,0,0,0,0,0,1,0,0,-0.835587307759268
"492",11,5,"control",2006,10,4,2,4,2,0.5,0,112,201,1,-0.625284112245575,0.282569761459652,0.451827966060462
"493",11,5,"control",2007,10,4,2,3,0,0,263,70,263,1,1.64065186270943,-0.275200773245598,0.848941135099384
"494",11,5,"control",2011,10,4,3,8,2,0.25,0,237.61851292,188,1,-0.625284112245575,1.950815121466,0.368562301584559
"495",11,5,"control",2012,10,4,3,4,0,0,0,80,355,1,-0.625284112245575,-0.142398264982443,1.43820583754424
"496",11,5,"control",2014,10,4,3,6,0,0,0,153,239,1,-0.625284112245575,0.827060045338586,0.69521990837464
"497",11,5,"control",2006,11,4,2,7,0,0,148,180,152,1,0.649843356550399,1.1856268176491,0.137980461497444
"498",11,5,"control",2012,11,4,3,1,0,0,0,34,133,1,-0.625284112245575,-0.753289802992955,0.0162844903403547
"499",11,5,"control",2014,11,4,3,1,0,0,0,17,154,1,-0.625284112245575,-0.979054067040318,0.150790563724506
"500",11,5,"control",2006,12,1,2,4,0,0,166,133,194,1,0.804926427079639,0.561455028812277,0.406992608265745
"501",12,6,"control",2005,1,1,2,1,0,0,0,14,153,1,-0.625284112245575,-1.01889481951926,0.144385512610975
"502",12,6,"control",2007,2,1,2,2,0,0,129,101,204,1,0.486144559880645,0.136487002370182,0.471043119401055
"503",12,6,"control",2010,2,1,2,1,0,0,0,17,65,1,-0.625284112245575,-0.979054067040318,-0.419258985379753
"504",12,6,"control",2000,3,2,2,1,0,0,0,0,0,1,0,0,-0.835587307759268
"505",12,6,"control",2003,3,2,2,3,0,0,102,92,941,1,0.253519954086785,0.0169647449333424,5.1915657900734
"506",12,6,"control",2005,3,2,2,1,0,0,0,0,0,1,0,0,-0.835587307759268
"507",12,6,"control",2007,3,2,2,4,0,0,111,257,334,1,0.331061489351405,2.20820613127539,1.30369976416008
"508",12,6,"control",2012,3,2,3,1,0,0,0,36,168,1,-0.625284112245575,-0.726729301340324,0.24046127931394
"509",12,6,"control",2014,3,2,3,1,0,0,108,56,579,1,0.305214310929865,-0.461124284814015,2.87293728697518
"510",12,6,"control",1991,4,2,1,1,0,0,0,19,0,1,-0.625284112245575,-0.952493565387687,-0.835587307759268
"511",12,6,"control",1996,4,2,2,1,0,0,0,19,245,1,-0.625284112245575,-0.952493565387687,0.733650215055826
"512",12,6,"control",1997,4,2,2,3,0,0,23,136,554,1,-0.427122411013768,0.601295781291223,2.7128110091369
"513",12,6,"control",2001,4,2,2,2,1,0.5,0,68,171,1,-0.625284112245575,-0.301761274898229,0.259676432654532
"514",12,6,"control",2002,4,2,2,4,0,0,0,69,330,1,-0.625284112245575,-0.288481024071913,1.27807955970596
"515",12,6,"control",2005,4,2,2,2,0,0,0,75,92,1,-0.625284112245575,-0.208799519114021,-0.246322605314416
"516",12,6,"control",2006,4,2,2,2,1,0.5,0,77,82,1,-0.625284112245575,-0.18223901746139,-0.310373116449726
"517",12,6,"control",2007,4,2,2,5,1,0.2,70,149,361,1,-0.0221832824096416,0.773939042033324,1.47663614422542
"518",12,6,"control",2009,4,2,2,2,0,0,0,24,205,1,-0.625284112245575,-0.88609231125611,0.477448170514586
"519",12,6,"control",2012,4,2,3,4,3,0.75,0,200,88,1,-0.625284112245575,1.45123183417541,-0.27194280976854
"520",12,6,"control",2013,4,2,3,2,0,0,34,101.61851292,157,1,-0.332349423468122,0.144701009087098,0.170005717065099
"521",12,6,"control",2014,4,2,3,2,1,0.5,0,116,367,1,-0.625284112245575,0.335690764764914,1.51506645090661
"522",12,6,"control",1983,5,2,1,1,0,0,0,32,266,1,-0.625284112245575,-0.779850304645586,0.868156288439977
"523",12,6,"control",1985,5,2,1,1,0,0,0,13,211,1,-0.625284112245575,-1.03217507034558,0.515878477195772
"524",12,6,"control",1997,5,2,2,2,1,0.5,0,87,478,1,-0.625284112245575,-0.049436509198235,2.22602712450855
"525",12,6,"control",2002,5,2,2,2,1,0.5,0,119,303,1,-0.625284112245575,0.37553151724386,1.10514317964062
"526",12,6,"control",2003,5,2,2,7,4,0.571428571428571,91,270,608,1,0.158746966541139,2.3808493920175,3.05868376926758
"527",12,6,"control",2005,5,2,2,2,0,0,0,0,0,1,0,0,-0.835587307759268
"528",12,6,"control",2006,5,2,2,4,1,0.25,0,71,85,1,-0.625284112245575,-0.261920522419282,-0.291157963109133
"529",12,6,"control",2007,5,2,2,4,3,0.75,123,130,156,1,0.434450203037565,0.52161427633333,0.163600665951568
"530",12,6,"control",2008,5,2,2,1,0,0,28,35,361,1,-0.384043780311202,-0.740009552166639,1.47663614422542
"531",12,6,"control",2009,5,2,2,1,0,0,0,46,204,1,-0.625284112245575,-0.593926793077169,0.471043119401055
"532",12,6,"control",2011,5,2,3,3,1,0.333333333333333,0,34,155,1,-0.625284112245575,-0.753289802992955,0.157195614838037
"533",12,6,"control",2013,5,2,3,1,0,0,36,22,204,1,-0.315117971187095,-0.91265281290874,0.471043119401055
"534",12,6,"control",2014,5,2,3,1,0,0,0,133,232,1,-0.625284112245575,0.561455028812277,0.650384550579923
"535",12,6,"control",1983,6,3,1,1,0,0,0,20,319,1,-0.625284112245575,-0.939213314561371,1.20762399745712
"536",12,6,"control",1995,6,3,2,1,0,0,0,35,131,1,-0.625284112245575,-0.740009552166639,0.00347438811329269
"537",12,6,"control",1996,6,3,2,1,1,1,0,44,195,1,-0.625284112245575,-0.6204872947298,0.413397659379276
"538",12,6,"control",1997,6,3,2,2,2,1,0,58,440,1,-0.625284112245575,-0.434563783161384,1.98263518219437
"539",12,6,"control",2000,6,3,2,1,0,0,72,30,179,1,-0.00495183012861487,-0.806410806298217,0.31091684156278
"540",12,6,"control",2002,6,3,2,3,1,0.333333333333333,0,98,203,1,-0.625284112245575,0.0966462498912352,0.464638068287524
"541",12,6,"control",2003,6,3,2,3,2,0.666666666666667,67,91,311,1,-0.0480304608311816,0.0036844941070269,1.15638358854887
"542",12,6,"control",2005,6,3,2,2,0,0,0,80.66603416,96,1,-0.625284112245575,-0.133553164278749,-0.220702400860292
"543",12,6,"control",2007,6,3,2,7,0,0,151,170,299,1,0.675690534971939,1.05282430938595,1.0795229751865
"544",12,6,"control",2008,6,3,2,3,0,0,67,115,640,1,-0.0480304608311816,0.322410513938598,3.26364540490057
"545",12,6,"control",2009,6,3,2,2,0,0,0,31,118,1,-0.625284112245575,-0.793130555471901,-0.0797912763626102
"546",12,6,"control",2012,6,3,3,4,0,0,0,88,172,1,-0.625284112245575,-0.0361562583719195,0.266081483768064
"547",12,6,"control",2014,6,3,3,5,0,0,0,183,174.03951957,1,-0.625284112245575,1.22546757012805,0.27914471086096
"548",12,6,"control",1983,7,3,1,1,0,0,0,32,279,1,-0.625284112245575,-0.779850304645586,0.95142195291588
"549",12,6,"control",1995,7,3,2,3,0,0,0,43,105,1,-0.625284112245575,-0.633767545556116,-0.163056940838513
"550",12,6,"control",1996,7,3,2,1,1,1,0,21,91,1,-0.625284112245575,-0.925933063735056,-0.252727656427947
"551",12,6,"control",1997,7,3,2,5,2,0.4,0,185,777,1,-0.625284112245575,1.25202807178068,4.14113740745432
"552",12,6,"control",1998,7,3,2,1,1,1,0,54,233,1,-0.625284112245575,-0.487684786466645,0.656789601693454
"553",12,6,"control",2000,7,3,2,2,1,0.5,69,64,185,1,-0.0307990085501549,-0.354882278203491,0.349347148243966
"554",12,6,"control",2002,7,3,2,3,0,0,57,86,255.03951957,1,-0.134187722236315,-0.0627167600245504,0.797953851056971
"555",12,6,"control",2003,7,3,2,3,0,0,69,74,222,1,-0.0307990085501549,-0.222079769940336,0.586334039444613
"556",12,6,"control",2004,7,3,2,2,1,0.5,0,0,0,1,0,0,-0.835587307759268
"557",12,6,"control",2005,7,3,2,2,0,0,0,32,0,1,-0.625284112245575,-0.779850304645586,-0.835587307759268
"558",12,6,"control",2006,7,3,2,3,2,0.666666666666667,27,113,45,1,-0.392659506451715,0.295850012285967,-0.547360007650373
"559",12,6,"control",2007,7,3,2,10,0,0,155,275,207,1,0.710153439533992,2.44725064614907,0.490258272741648
"560",12,6,"control",2008,7,3,2,4,0,0,0,67,317,1,-0.625284112245575,-0.315041525724544,1.19481389523006
"561",12,6,"control",2011,7,3,3,3,1,0.333333333333333,0,37,77,1,-0.625284112245575,-0.713449050514008,-0.342398372017381
"562",12,6,"control",2012,7,3,3,8,0,0,35,266,248,1,-0.323733697327608,2.32772838871223,0.752865368396419
"563",12,6,"control",2013,7,3,3,4,0,0,38,142,202,1,-0.297886518906068,0.680977286249116,0.458233017173993
"564",12,6,"control",1995,8,3,2,2,1,0.5,0,94.61851292,140,1,-0.625284112245575,0.0517392533028901,0.0611198481350716
"565",12,6,"control",1996,8,3,2,2,0,0,0,35,237.52721657,1,-0.625284112245575,-0.740009552166639,0.685786655226329
"566",12,6,"control",2000,8,3,2,3,0,0,0,102,149,1,-0.625284112245575,0.149767253196497,0.118765308156851
"567",12,6,"control",2001,8,3,2,4,1,0.25,0,137,212,1,-0.625284112245575,0.614576032117539,0.522283528309303
"568",12,6,"control",2003,8,3,2,2,0,0,43,120,221,1,-0.254807888203502,0.388811768070176,0.579928988331082
"569",12,6,"control",2004,8,3,2,1,0,0,0,15,142,1,-0.625284112245575,-1.00561456869295,0.0739299503621336
"570",12,6,"control",2005,8,3,2,7,0,0,37,198,141,1,-0.306502245046582,1.42467133252278,0.0675248992486026
"571",12,6,"control",2008,8,3,2,3,0,0,0,48,94,1,-0.625284112245575,-0.567366291424538,-0.233512503087354
"572",12,6,"control",2009,8,3,2,1,1,1,0,9,279,1,-0.625284112245575,-1.08529607365084,0.95142195291588
"573",12,6,"control",2011,8,3,3,4,1,0.25,0,138.61851292,220,1,-0.625284112245575,0.636070289660771,0.573523937217551
"574",12,6,"control",2012,8,3,3,6,0,0,0,206,286,1,-0.625284112245575,1.53091333913331,0.996257310710597
"575",12,6,"control",2014,8,3,3,9,0,0,0,239,435,1,-0.625284112245575,1.96916161640172,1.95060992662672
"576",12,6,"control",2000,9,4,2,1,0,0,31.87351518,17,139,1,-0.350670634319201,-0.979054067040318,0.0547147970215407
"577",12,6,"control",2001,9,4,2,3,0,0,0,90,212,1,-0.625284112245575,-0.00959575671928857,0.522283528309303
"578",12,6,"control",2003,9,4,2,1,0,0,62,14,188,1,-0.0911090915337483,-1.01889481951926,0.368562301584559
"579",12,6,"control",2004,9,4,2,2,0,0,0,86.61851292,0,1,-0.625284112245575,-0.0545027533076336,-0.835587307759268
"580",12,6,"control",2005,9,4,2,7,0,0,0,178,391,1,-0.625284112245575,1.15906631599647,1.66878767763135
"581",12,6,"control",2006,9,4,2,3,3,1,0,102,0,1,-0.625284112245575,0.149767253196497,-0.835587307759268
"582",12,6,"control",2007,9,4,2,11,0,0,137,237.61851292,406,1,0.555070369004752,1.950815121466,1.76486344433432
"583",12,6,"control",2008,9,4,2,3,0,0,0,71,89,1,-0.625284112245575,-0.261920522419282,-0.265537758655009
"584",12,6,"control",2009,9,4,2,1,0,0,0,14,86,1,-0.625284112245575,-1.01889481951926,-0.284752911995602
"585",12,6,"control",2010,9,4,2,2,0,0,0,77,140,1,-0.625284112245575,-0.18223901746139,0.0611198481350716
"586",12,6,"control",2012,9,4,3,3,0,0,33,96,250,1,-0.340965149608635,0.0700857482386043,0.765675470623481
"587",12,6,"control",2013,9,4,3,2,1,0.5,40,78,167,1,-0.280655066625042,-0.168958766635074,0.234056228200409
"588",12,6,"control",2014,9,4,3,4,0,0,0,110,233,1,-0.625284112245575,0.256009259807021,0.656789601693454
"589",12,6,"control",1995,10,4,2,1,0,0,0,16,250,1,-0.625284112245575,-0.992334317866633,0.765675470623481
"590",12,6,"control",1999,10,4,2,1,0,0,0,58,208,1,-0.625284112245575,-0.434563783161384,0.496663323855179
"591",12,6,"control",2001,10,4,2,1,0,0,0,18,207,1,-0.625284112245575,-0.965773816214002,0.490258272741648
"592",12,6,"control",2002,10,4,2,3,0,0,26,60,210,1,-0.401275232592228,-0.408003281508753,0.509473426082241
"593",12,6,"control",2004,10,4,2,1,0,0,0,81,149,1,-0.625284112245575,-0.129118014156128,0.118765308156851
"594",12,6,"control",2006,10,4,2,2,0,0,0,56,55,1,-0.625284112245575,-0.461124284814015,-0.483309496515063
"595",12,6,"control",2007,10,4,2,2,0,0,123,52,438,1,0.434450203037565,-0.514245288119276,1.96982507996731
"596",12,6,"control",2011,10,4,3,7,1,0.142857142857143,0,207,325,1,-0.625284112245575,1.54419358995962,1.24605430413831
"597",12,6,"control",2012,10,4,3,3,0,0,32,74.61851292,274,1,-0.349580875749148,-0.213865763223419,0.919396697348225
"598",12,6,"control",2014,10,4,3,4,0,0,30,69,256,1,-0.366812328030175,-0.288481024071913,0.804105777304667
"599",12,6,"control",2006,11,4,2,8,1,0.125,36,217,93,1,-0.315117971187095,1.67699609822278,-0.239917554200885
"600",12,6,"control",2007,11,4,2,1,0,0,70,26,427,1,-0.0221832824096416,-0.859531809603479,1.89936951771847
"601",12,6,"control",2013,11,4,3,1,0,0,40,38,192,1,-0.280655066625042,-0.700168799687693,0.394182506038683
"602",12,6,"control",2014,11,4,3,2,0,0,0,31,309,1,-0.625284112245575,-0.793130555471901,1.14357348632181
"603",12,6,"control",2004,12,1,2,1,0,0,0,14,244,1,-0.625284112245575,-1.01889481951926,0.727245163942295
"604",12,6,"control",2006,12,1,2,7,2,0.285714285714286,69,183,150,1,-0.0307990085501549,1.22546757012805,0.125170359270382
"605",14,7,"control",2000,2,1,2,2,0,0,0,93,53,1,-0.625284112245575,0.0302449957596578,-0.496119598742125
"606",14,7,"control",2007,2,1,2,3,0,0,100,123,184,1,0.236288501805759,0.428652520549122,0.342942097130435
"607",14,7,"control",1996,3,2,2,1,0,0,0,40,285,1,-0.625284112245575,-0.673608298035062,0.989852259597066
"608",14,7,"control",2001,3,2,2,1,0,0,0,79,265,1,-0.625284112245575,-0.155678515808759,0.861751237326446
"609",14,7,"control",2007,3,2,2,6,1,0.166666666666667,0,195,168,1,-0.625284112245575,1.38483058004384,0.24046127931394
"610",14,7,"control",2014,3,2,3,2,0,0,0,91.61851292,977,1,-0.625284112245575,0.0118985008239437,5.42214763016051
"611",14,7,"control",2006,4,2,2,3,0,0,26,81,279,1,-0.401275232592228,-0.129118014156128,0.95142195291588
"612",14,7,"control",2007,4,2,2,4,0,0,88,111.61851292,222,1,0.132899788119599,0.277503517350253,0.586334039444613
"613",14,7,"control",2008,4,2,2,1,0,0,0,15,502,1,-0.625284112245575,-1.00561456869295,2.37974835123329
"614",14,7,"control",2009,4,2,2,2,0,0,0,69,313,1,-0.625284112245575,-0.288481024071913,1.16919369077593
"615",14,7,"control",2012,4,2,3,1,0,0,0,39,194,1,-0.625284112245575,-0.686888548861378,0.406992608265745
"616",14,7,"control",2013,4,2,3,1,0,0,0,17,201,1,-0.625284112245575,-0.979054067040318,0.451827966060462
"617",14,7,"control",2014,4,2,3,2,1,0.5,0,103,353,1,-0.625284112245575,0.163047504022813,1.42539573531717
"618",14,7,"control",1998,5,2,2,1,1,1,0,30,801,1,-0.625284112245575,-0.806410806298217,4.29485863417906
"619",14,7,"control",2003,5,2,2,3,0,0,0,118,659,1,-0.625284112245575,0.362251266417545,3.38534137605766
"620",14,7,"control",2004,5,2,2,1,0,0,0,40,540.03951957,1,-0.625284112245575,-0.673608298035062,2.6233934184133
"621",14,7,"control",2006,5,2,2,5,0,0,29,156,107,1,-0.375428054170688,0.866900797817532,-0.150246838611451
"622",14,7,"control",2007,5,2,2,6,2,0.333333333333333,65,238,263,1,-0.0652619131122082,1.9558813655754,0.848941135099384
"623",14,7,"control",2008,5,2,2,2,0,0,0,69,634,1,-0.625284112245575,-0.288481024071913,3.22521509821938
"624",14,7,"control",2011,5,2,3,4,2,0.5,0,126,206,1,-0.625284112245575,0.468493273028068,0.483853221628117
"625",14,7,"control",2013,5,2,3,2,0,0,0,101,314,1,-0.625284112245575,0.136487002370182,1.17559874188946
"626",14,7,"control",1995,6,3,2,1,0,0,0,18,495,1,-0.625284112245575,-0.965773816214002,2.33491299343858
"627",14,7,"control",1996,6,3,2,2,0,0,0,36,415,1,-0.625284112245575,-0.726729301340324,1.8225089043561
"628",14,7,"control",2003,6,3,2,4,2,0.5,0,90,319,1,-0.625284112245575,-0.00959575671928857,1.20762399745712
"629",14,7,"control",2004,6,3,2,1,1,1,0,0,0,1,0,0,-0.835587307759268
"630",14,7,"control",2005,6,3,2,1,0,0,26,42,223.03951957,1,-0.401275232592228,-0.647047796382431,0.592992215423979
"631",14,7,"control",2007,6,3,2,5,0,0,232,91,514,1,1.37356435235352,0.0036844941070269,2.45660896459566
"632",14,7,"control",2008,6,3,2,8,1,0.125,0,100,1168,1,-0.625284112245575,0.123206751543866,6.64551239284494
"633",14,7,"control",2012,6,3,3,5,0,0,0,133.61851292,452,1,-0.625284112245575,0.569669035529193,2.05949579555674
"634",14,7,"control",2014,6,3,3,10,2,0.2,0,137,376,1,-0.625284112245575,0.614576032117539,1.57271191092839
"635",14,7,"control",1997,7,3,2,1,0,0,0,32,592,1,-0.625284112245575,-0.779850304645586,2.95620295145108
"636",14,7,"control",2000,7,3,2,2,1,0.5,24,116,121,1,-0.418506684873255,0.335690764764914,-0.0605761230220173
"637",14,7,"control",2002,7,3,2,1,0,0,0,67,215,1,-0.625284112245575,-0.315041525724544,0.541498681649896
"638",14,7,"control",2003,7,3,2,3,0,0,19,42,275,1,-0.461585315575822,-0.647047796382431,0.925801748461756
"639",14,7,"control",2005,7,3,2,4,1,0.25,36,107,165,1,-0.315117971187095,0.216168507328074,0.221246125973347
"640",14,7,"control",2006,7,3,2,5,2,0.4,29,78,158,1,-0.375428054170688,-0.168958766635074,0.17641076817863
"641",14,7,"control",2007,7,3,2,7,0,0,223,142,399,1,1.2960228170889,0.680977286249116,1.7200280865396
"642",14,7,"control",2009,7,3,2,1,1,1,0,41,199,1,-0.625284112245575,-0.660328047208747,0.4390178638334
"643",14,7,"control",2010,7,3,2,1,0,0,0,15,139,1,-0.625284112245575,-1.00561456869295,0.0547147970215407
"644",14,7,"control",2011,7,3,3,1,0,0,25,84,0,1,-0.409890958732742,-0.0892772616771814,-0.835587307759268
"645",14,7,"control",2012,7,3,3,6,0,0,0,243,378,1,-0.625284112245575,2.02228261970698,1.58552201315545
"646",14,7,"control",2013,7,3,3,2,0,0,0,61,302,1,-0.625284112245575,-0.394723030682437,1.09873812852709
"647",14,7,"control",1992,8,3,1,1,0,0,0,20,334,1,-0.625284112245575,-0.939213314561371,1.30369976416008
"648",14,7,"control",2000,8,3,2,2,0,0,0,44,224,1,-0.625284112245575,-0.6204872947298,0.599144141671675
"649",14,7,"control",2001,8,3,2,2,0,0,29,28,339,1,-0.375428054170688,-0.832971307950848,1.33572501972774
"650",14,7,"control",2003,8,3,2,2,0,0,0,61,322,1,-0.625284112245575,-0.394723030682437,1.22683915079771
"651",14,7,"control",2004,8,3,2,2,0,0,0,65,92,1,-0.625284112245575,-0.341602027377175,-0.246322605314416
"652",14,7,"control",2005,8,3,2,2,0,0,49,99,184,1,-0.203113531360422,0.109926500717551,0.342942097130435
"653",14,7,"control",2008,8,3,2,3,0,0,0,43,387,1,-0.625284112245575,-0.633767545556116,1.64316747317723
"654",14,7,"control",2011,8,3,3,5,1,0.2,0,173,344,1,-0.625284112245575,1.0926650618649,1.36775027529539
"655",14,7,"control",2012,8,3,3,6,0,0,0,188,340,1,-0.625284112245575,1.29186882425963,1.34213007084127
"656",14,7,"control",2014,8,3,3,12,0,0,0,257,536,1,-0.625284112245575,2.20820613127539,2.59752008909335
"657",14,7,"control",2004,9,4,2,1,0,0,0,49,0,1,-0.625284112245575,-0.554086040598223,-0.835587307759268
"658",14,7,"control",2005,9,4,2,5,0,0,257,206,288,1,1.58895750586635,1.53091333913331,1.00906741293766
"659",14,7,"control",2007,9,4,2,2,0,0,176,49,448,1,0.891083688484772,-0.554086040598223,2.03387559110262
"660",14,7,"control",2008,9,4,2,2,0,0,0,41,235,1,-0.625284112245575,-0.660328047208747,0.669599703920516
"661",14,7,"control",2010,9,4,2,3,1,0.333333333333333,0,87,139,1,-0.625284112245575,-0.049436509198235,0.0547147970215407
"662",14,7,"control",2012,9,4,3,3,0,0,0,147,318,1,-0.625284112245575,0.747378540380693,1.20121894634359
"663",14,7,"control",2013,9,4,3,4,2,0.5,0,69,99,1,-0.625284112245575,-0.288481024071913,-0.201487247519699
"664",14,7,"control",2014,9,4,3,6,0,0,0,124,183,1,-0.625284112245575,0.441932771375437,0.336537046016904
"665",14,7,"control",2004,10,4,2,1,0,0,0,32,101,1,-0.625284112245575,-0.779850304645586,-0.188677145292637
"666",14,7,"control",2005,10,4,2,4,0,0,0,0,0,1,0,0,-0.835587307759268
"667",14,7,"control",2006,10,4,2,7,1,0.142857142857143,0,189,196,1,-0.625284112245575,1.30514907508594,0.419802710492807
"668",14,7,"control",2007,10,4,2,1,0,0,135,14,514,1,0.537838916723726,-1.01889481951926,2.45660896459566
"669",14,7,"control",2011,10,4,3,5,0,0,0,219,324,1,-0.625284112245575,1.70355659987541,1.23964925302477
"670",14,7,"control",2012,10,4,3,4,0,0,0,115,266,1,-0.625284112245575,0.322410513938598,0.868156288439977
"671",14,7,"control",2014,10,4,3,2,0,0,0,55,142,1,-0.625284112245575,-0.47440453564033,0.0739299503621336
"672",14,7,"control",2005,11,4,2,1,0,0,137,45,328,1,0.555070369004752,-0.607207043903485,1.2652694574789
"673",14,7,"control",2006,11,4,2,9,1,0.111111111111111,113,229,183,1,0.348292941632432,1.83635910813856,0.336537046016904
"674",14,7,"control",2012,11,4,3,1,0,0,0,30,330,1,-0.625284112245575,-0.806410806298217,1.27807955970596
"675",14,7,"control",2013,11,4,3,1,0,0,0,52,190,1,-0.625284112245575,-0.514245288119276,0.381372403811621
"676",14,7,"control",1999,12,1,2,1,0,0,0,42,69,1,-0.625284112245575,-0.647047796382431,-0.393638780925629
"677",14,7,"control",2006,12,1,2,7,1,0.142857142857143,97,148,274.78515626,1,0.210441323384219,0.760658791207009,0.924425663325634
"678",15,8,"exclosure",2006,1,1,2,1,0,0,204,27,0,2,1.13232402041915,-0.846251558777163,-0.835587307759268
"679",15,8,"exclosure",2007,2,1,2,4,0,0,106,85,0,2,0.287982858648839,-0.0759970108508659,-0.835587307759268
"680",15,8,"exclosure",2010,2,1,2,1,0,0,0,13,85,2,-0.625284112245575,-1.03217507034558,-0.291157963109133
"681",15,8,"exclosure",2002,3,2,2,1,0,0,77,32,0,2,0.0381268005739518,-0.779850304645586,-0.835587307759268
"682",15,8,"exclosure",2007,3,2,2,4,2,0.5,84,226,0,2,0.0984368835575452,1.79651835565962,-0.835587307759268
"683",15,8,"exclosure",2009,3,2,2,1,0,0,0,46,131,2,-0.625284112245575,-0.593926793077169,0.00347438811329269
"684",15,8,"exclosure",2014,3,2,3,3,0,0,0,135,0,2,-0.625284112245575,0.588015530464908,-0.835587307759268
"685",15,8,"exclosure",1996,4,2,2,1,1,1,0,61,35,2,-0.625284112245575,-0.394723030682437,-0.611410518785683
"686",15,8,"exclosure",1997,4,2,2,1,1,1,0,105,0,2,-0.625284112245575,0.189608005675443,-0.835587307759268
"687",15,8,"exclosure",2000,4,2,2,2,1,0.5,0,76,0,2,-0.625284112245575,-0.195519268287705,-0.835587307759268
"688",15,8,"exclosure",2002,4,2,2,2,0,0,85,88,0,2,0.107052609698059,-0.0361562583719195,-0.835587307759268
"689",15,8,"exclosure",2005,4,2,2,1,1,1,0,37,0,2,-0.625284112245575,-0.713449050514008,-0.835587307759268
"690",15,8,"exclosure",2007,4,2,2,3,1,0.333333333333333,227,116,0,2,1.33048572165095,0.335690764764914,-0.835587307759268
"691",15,8,"exclosure",2009,4,2,2,1,0,0,0,47,86,2,-0.625284112245575,-0.580646542250854,-0.284752911995602
"692",15,8,"exclosure",2010,4,2,2,1,0,0,0,38,49,2,-0.625284112245575,-0.700168799687693,-0.521739803196249
