"","period","month","day","year","treatment","plot","stake","species","sex","reprod","age","testes","vagina","pregnant","nipples","lactation","hfl","wgt","tag","note2","note5"
"609",35,6,22,1980,"control",11,46,"DS","M",NA,"J",NA,NA,NA,NA,NA,46,54,"2397220d",NA,NA
"620",35,6,23,1980,"control",12,14,"DM","F",NA,"J",NA,NA,NA,NA,NA,35,31,"256425s",NA,NA
"622",35,6,23,1980,"exclosure",3,31,"NA","F","Z",NA,NA,NA,NA,NA,NA,32,150,"2561",NA,NA
"624",35,6,23,1980,"control",14,32,"DS","M","Z",NA,NA,NA,NA,NA,NA,50,77,"2565",NA,NA
"630",35,6,23,1980,"control",4,51,"DS","M","Z",NA,NA,NA,NA,NA,NA,51,96,"2542",NA,NA
"633",35,6,23,1980,"control",12,61,"DM","F",NA,"J",NA,NA,NA,NA,NA,35,29,"2566",NA,NA
"635",35,6,23,1980,"control",14,62,"DM","F",NA,"J",NA,NA,NA,NA,NA,36,25,"2568",NA,NA
"640",35,6,23,1980,"control",14,74,"DM","F","Z",NA,NA,NA,NA,NA,NA,37,42,"2335236d",NA,NA
"641",35,6,23,1980,"control",12,75,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,40,"2395227d",NA,NA
"646",36,7,21,1980,"control",17,27,"DO","M",NA,"J",NA,NA,NA,NA,NA,34,24,"2576238d",NA,NA
"653",36,7,21,1980,"control",11,46,"DO","M","Z",NA,NA,NA,NA,NA,NA,34,34,"2555",NA,NA
"655",36,7,21,1980,"control",8,67,"DO","F","Z",NA,NA,NA,NA,NA,NA,36,47,"2408209d",NA,NA
"658",36,7,21,1980,"control",11,73,"DS","M","Z",NA,NA,NA,NA,NA,NA,45,71,"2397220d",NA,NA
"661",36,7,22,1980,"control",14,22,"NA","F",NA,"J",NA,NA,NA,NA,NA,33,80,"2590",NA,NA
"665",36,7,22,1980,"control",14,33,"DS","M","Z",NA,NA,NA,NA,NA,NA,50,95,"2565",NA,NA
"669",36,7,22,1980,"control",4,47,"DM","M","Z",NA,NA,NA,NA,NA,NA,35,29,"257831s",NA,NA
"673",36,7,22,1980,"control",4,66,"DS","M","Z",NA,NA,NA,NA,NA,NA,50,92,"2542",NA,NA
"675",36,7,22,1980,"control",14,72,"DM","F",NA,"J",NA,NA,NA,NA,NA,34,19,"2591",NA,NA
"677",37,8,13,1980,"control",11,17,"DO","M",NA,NA,"M",NA,NA,NA,NA,34,39,"2555",NA,NA
"681",37,8,13,1980,"control",17,27,"DO","M",NA,NA,"M",NA,NA,NA,NA,34,32,"2576238d",NA,NA
"682",37,8,13,1980,"control",22,36,"DS","M","Z",NA,NA,NA,NA,NA,NA,49,115,"2588",NA,NA
"686",37,8,13,1980,"control",11,54,"DS","M","Z",NA,NA,NA,NA,NA,NA,47,102,"2397220d",NA,NA
"691",37,8,13,1980,"control",11,67,"DM","M",NA,"J",NA,NA,NA,NA,NA,36,29,"2583",NA,NA
"692",37,8,13,1980,"control",11,77,"NA","M","Z",NA,NA,NA,NA,NA,NA,31,83,"1000692",NA,NA
"693",37,8,14,1980,"exclosure",3,13,"NA","F","Z",NA,NA,NA,NA,NA,NA,33,154,"2561",NA,NA
"699",37,8,14,1980,"exclosure",3,35,"PF","M","Z",NA,NA,NA,NA,NA,NA,16,10,"7011240d",NA,NA
"704",37,8,14,1980,"control",12,47,"DM","M","Z",NA,NA,NA,NA,NA,NA,34,35,"2597",NA,NA
"706",37,8,14,1980,"control",2,54,"OT","M",NA,NA,"S",NA,NA,NA,NA,21,30,"2118",NA,NA
"708",37,8,14,1980,"control",12,57,"OT","F","Z",NA,NA,NA,NA,NA,NA,19,25,"2085",NA,NA
"711",37,8,14,1980,"control",14,72,"DM","F",NA,"J",NA,NA,NA,NA,NA,36,28,"2591",NA,NA
"713",37,8,14,1980,"control",14,75,"DS","F","Z",NA,NA,NA,NA,NA,NA,50,111,"2396243d",NA,NA
"715",38,9,7,1980,"control",22,15,"DM","M","Z",NA,NA,NA,NA,NA,NA,34,34,"2557",NA,NA
"719",38,9,7,1980,"control",17,33,"DS","M",NA,NA,"S",NA,NA,NA,NA,53,124,"2437",NA,NA
"720",38,9,7,1980,"control",22,35,"DS","M","Z",NA,NA,NA,NA,NA,NA,52,111,"2588",NA,NA
"724",38,9,7,1980,"control",11,51,"NA","M","Z",NA,NA,NA,NA,NA,NA,31,143,"2593",NA,NA
"731",38,9,7,1980,"exclosure",19,67,"PE","F",NA,NA,NA,NA,NA,"E","L",21,27,"2391246d",NA,NA
"732",38,9,7,1980,"control",8,71,"PF","M",NA,NA,"S",NA,NA,NA,NA,14,8,"7013248d",NA,NA
"734",38,9,7,1980,"control",11,77,"OT","M",NA,"J",NA,NA,NA,NA,NA,20,16,"2598",NA,NA
"737",38,9,8,1980,"control",4,17,"OT","M",NA,"J",NA,NA,NA,NA,NA,19,16,"2641",NA,NA
"739",38,9,8,1980,"exclosure",3,22,"PF","M",NA,NA,"S",NA,NA,NA,NA,16,10,"7011240d",NA,NA
"759",39,10,11,1980,"control",8,14,"OL","M",NA,"J",NA,NA,NA,NA,NA,20,15,"2633",NA,NA
"763",39,10,11,1980,"exclosure",21,36,"OT","F","Z",NA,NA,NA,NA,NA,NA,20,22,"2628",NA,NA
"764",39,10,11,1980,"control",11,37,"DM","M",NA,NA,"M",NA,NA,NA,NA,37,39,"2583",NA,NA
"767",39,10,11,1980,"control",8,62,"OL","M",NA,"J",NA,NA,NA,NA,NA,19,18,"2634",NA,NA
"768",39,10,11,1980,"control",8,64,"OL","M",NA,"J",NA,NA,NA,NA,NA,20,18,"2632",NA,NA
"779",39,10,12,1980,"control",12,17,"OT","M","Z",NA,NA,NA,NA,NA,NA,19,26,"2282",NA,NA
"780",39,10,12,1980,"exclosure",15,21,"OT","M",NA,"J",NA,NA,NA,NA,NA,20,11,"2611",NA,NA
"783",39,10,12,1980,"exclosure",3,34,"PF","M",NA,NA,"S",NA,NA,NA,NA,16,7,"6013255d",NA,NA
"789",39,10,12,1980,"exclosure",15,71,"OT","F",NA,"J",NA,NA,NA,NA,NA,19,13,"2644257d",NA,NA
"792",39,10,12,1980,"control",12,76,"OT","F","Z",NA,NA,NA,NA,NA,NA,19,25,"2085",NA,NA
"801",40,11,8,1980,"exclosure",21,22,"OT","F","Z",NA,NA,NA,NA,NA,NA,19,22,"2628",NA,NA
"805",40,11,8,1980,"control",8,41,"DS","F","Z",NA,NA,NA,NA,NA,NA,48,115,"2374259d",NA,NA
"811",40,11,8,1980,"control",8,54,"PF","F","Z",NA,NA,NA,NA,NA,NA,14,7,"6014262d",NA,NA
"812",40,11,8,1980,"control",8,56,"DO","M",NA,NA,"R",NA,NA,NA,NA,35,48,"2705",NA,NA
"814",40,11,8,1980,"control",11,72,"DM","F",NA,NA,NA,"S",NA,NA,NA,36,42,"270657s",NA,NA
"817",40,11,9,1980,"exclosure",3,14,"PF","M","Z",NA,NA,NA,NA,NA,NA,15,6,"6013255d",NA,NA
"819",40,11,9,1980,"control",4,22,"OL","F",NA,"J",NA,NA,NA,NA,NA,21,17,"2724",NA,NA
"824",40,11,9,1980,"control",12,36,"OT","M","Z",NA,NA,NA,NA,NA,NA,20,23,"2282",NA,NA
"825",40,11,9,1980,"control",14,41,"DM","M",NA,NA,"R",NA,NA,NA,NA,35,47,"274063s",NA,NA
"833",40,11,9,1980,"control",4,67,"DM","M",NA,NA,"R",NA,NA,NA,NA,37,46,"257831s",NA,NA
"834",40,11,9,1980,"control",12,67,"DM","M",NA,NA,"S",NA,NA,NA,NA,38,51,"2127",NA,NA
"840",41,12,15,1980,"control",2,16,"DM","M",NA,NA,"S",NA,NA,NA,NA,34,48,"266065s",NA,NA
"841",41,12,15,1980,"control",2,17,"DM","F",NA,NA,NA,"S",NA,NA,NA,37,46,"266167s",NA,NA
"842",41,12,15,1980,"control",14,22,"OT","F","Z",NA,NA,NA,NA,NA,NA,21,35,"2050159d",NA,NA
"843",41,12,15,1980,"exclosure",3,36,"PF","M",NA,NA,"S",NA,NA,NA,NA,15,7,"6013255d",NA,NA
"846",41,12,15,1980,"control",2,52,"DM","M",NA,NA,"R",NA,NA,NA,NA,35,49,"2654",NA,NA
"847",41,12,15,1980,"control",2,53,"DM","M","Z",NA,NA,NA,NA,NA,NA,34,47,"265571s",NA,NA
"850",41,12,15,1980,"control",4,57,"DM","F",NA,NA,NA,NA,NA,"B",NA,37,44,"2171",NA,NA
"853",41,12,15,1980,"control",4,67,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,46,"2667",NA,NA
"856",41,12,15,1980,"control",4,72,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,46,"2203",NA,NA
"858",41,12,15,1980,"control",4,77,"DM","M",NA,NA,"R",NA,NA,NA,NA,35,48,"257831s",NA,NA
"862",41,12,16,1980,"control",8,22,"DO","F",NA,NA,NA,NA,"P","E",NA,35,54,"2206264d",NA,NA
"870",41,12,16,1980,"control",8,42,"DS","F","Z",NA,NA,NA,NA,NA,NA,49,120,"2374259d",NA,NA
"874",41,12,16,1980,"control",8,61,"DS","M",NA,NA,"S",NA,NA,NA,NA,50,NA,"2643",NA,NA
"875",41,12,16,1980,"control",17,61,"DS","F","Z",NA,NA,NA,NA,NA,NA,45,129,"2745265d",NA,NA
"879",41,12,16,1980,"control",8,71,"PF","F","Z",NA,NA,NA,NA,NA,NA,15,7,"6014262d",NA,NA
"880",41,12,16,1980,"control",17,71,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,52,"2692",NA,NA
"882",41,12,16,1980,"control",11,74,"NA","M","Z",NA,NA,NA,NA,NA,NA,31,116,"2607",NA,NA
"883",41,12,16,1980,"control",17,74,"DM","F",NA,NA,NA,NA,NA,"E",NA,35,46,"2106266d",NA,NA
"884",41,12,16,1980,"control",11,75,"DM","F",NA,NA,NA,NA,"P",NA,NA,35,59,"270657s",NA,NA
"885",41,12,16,1980,"control",17,76,"PE","F",NA,NA,NA,NA,"P",NA,NA,20,19,"2749",NA,NA
"887",42,1,11,1981,"control",11,11,"DM","M",NA,NA,"M",NA,NA,NA,NA,36,34,"2608268d",NA,NA
"889",42,1,11,1981,"control",11,16,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,46,"270657s",NA,NA
"891",42,1,11,1981,"control",8,22,"DO","F",NA,NA,NA,NA,"P",NA,NA,35,57,"2206264d",NA,NA
"907",42,1,12,1981,"control",2,13,"DS","F",NA,NA,NA,NA,NA,"B",NA,51,150,"2559",NA,NA
"909",42,1,12,1981,"control",2,16,"DM","M",NA,NA,"R",NA,NA,NA,NA,35,54,"266065s",NA,NA
"913",42,1,12,1981,"exclosure",15,25,"OL","F","Z",NA,NA,NA,NA,NA,NA,20,32,"2609",NA,NA
"915",42,1,12,1981,"control",12,37,"DM","M",NA,NA,"R",NA,NA,NA,NA,37,50,"2586",NA,NA
"918",42,1,12,1981,"control",2,54,"DO","F",NA,NA,NA,"S",NA,NA,NA,37,43,"2761",NA,NA
"919",42,1,12,1981,"control",4,56,"DM","M","Z",NA,NA,NA,NA,NA,NA,38,53,"257831s",NA,NA
"920",42,1,12,1981,"control",2,57,"OL","M","Z",NA,NA,NA,NA,NA,NA,20,39,"2670",NA,NA
"921",42,1,12,1981,"control",14,62,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,52,"274289s",NA,NA
"922",42,1,12,1981,"control",2,63,"OL","F","Z",NA,NA,NA,NA,NA,NA,20,34,"2724",NA,NA
"930",43,1,31,1981,"control",11,25,"DM","M","Z",NA,NA,NA,NA,NA,NA,36,38,"2608268d",NA,NA
"939",43,1,31,1981,"control",17,42,"DS","F","Z",NA,NA,NA,NA,NA,NA,50,137,"2745265d",NA,NA
"941",43,1,31,1981,"control",12,47,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,55,"2129274d",NA,NA
"945",43,1,31,1981,"exclosure",19,57,"OT","M","Z",NA,NA,NA,NA,NA,NA,20,28,"2526",NA,NA
"947",43,1,31,1981,"control",12,63,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,49,"2586",NA,NA
"951",43,1,31,1981,"control",11,74,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,46,"270657s",NA,NA
"955",43,2,1,1981,"control",2,12,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,48,"2779",NA,NA
"959",43,2,1,1981,"control",2,26,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,50,"266065s",NA,NA
"961",43,2,1,1981,"control",8,35,"DO","F",NA,NA,NA,NA,"P","B",NA,36,57,"2206264d",NA,NA
"962",43,2,1,1981,"control",2,44,"DO","M",NA,NA,"S",NA,NA,NA,NA,35,47,"279197s",NA,NA
"963",43,2,1,1981,"control",14,45,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,50,"274289s",NA,NA
"964",43,2,1,1981,"control",2,53,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,48,"2654",NA,NA
"967",43,2,1,1981,"control",2,66,"DM","M",NA,NA,"R",NA,NA,NA,NA,37,49,"2721",NA,NA
"968",43,2,1,1981,"control",4,66,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,49,"257831s",NA,NA
"969",43,2,1,1981,"control",2,71,"DM","M",NA,NA,"M",NA,NA,NA,NA,36,44,"265571s",NA,NA
"972",43,2,1,1981,"control",2,73,"DO","F",NA,NA,NA,"S",NA,NA,NA,37,49,"2761",NA,NA
"975",44,3,8,1981,"control",17,14,"OT","F",NA,"J",NA,NA,NA,NA,NA,21,11,"2811",NA,NA
"977",44,3,8,1981,"control",11,22,"DM","M","Z",NA,NA,NA,NA,NA,NA,37,39,"2608268d",NA,NA
"978",44,3,8,1981,"control",17,25,"OT","M",NA,"J",NA,NA,NA,NA,NA,21,10,"2807",NA,NA
"980",44,3,8,1981,"control",8,32,"DO","F",NA,NA,NA,"S",NA,NA,NA,34,28,"2814105s",NA,NA
"982",44,3,8,1981,"control",8,43,"DO","F",NA,NA,NA,"S",NA,NA,NA,37,NA,"2206264d",NA,NA
"986",44,3,8,1981,"control",17,61,"DS","F",NA,NA,NA,"S",NA,NA,NA,51,141,"2745265d",NA,NA
"989",44,3,8,1981,"control",17,71,"OT","M",NA,"J",NA,NA,NA,NA,NA,21,11,"2810",NA,NA
"991",44,3,8,1981,"control",17,73,"OT","M",NA,"J",NA,NA,NA,NA,NA,21,11,"2816",NA,NA
"992",44,3,8,1981,"control",11,75,"DM","F",NA,NA,NA,NA,"P","R",NA,34,51,"270657s",NA,NA
"994",44,3,8,1981,"exclosure",21,76,"PM","M",NA,"J",NA,NA,NA,NA,NA,21,16,"2803277d",NA,NA
"996",44,3,9,1981,"exclosure",3,12,"OT","F","Z",NA,NA,NA,NA,NA,NA,20,28,"2698",NA,NA
"997",44,3,9,1981,"exclosure",3,13,"OT","M","Z",NA,NA,NA,NA,NA,NA,20,27,"2618",NA,NA
"998",44,3,9,1981,"control",2,16,"DS","M","Z",NA,NA,NA,NA,NA,NA,51,89,"2833",NA,NA
"999",44,3,9,1981,"control",2,17,"DS","M","Z",NA,NA,NA,NA,NA,NA,48,75,"2835",NA,NA
"1000",44,3,9,1981,"control",12,21,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,22,"2829113s",NA,NA
"1001",44,3,9,1981,"control",2,22,"DM","F",NA,NA,NA,NA,"P",NA,NA,34,51,"2666",NA,NA
"1002",44,3,9,1981,"control",2,24,"DS","M","Z",NA,NA,NA,NA,NA,NA,48,77,"2850",NA,NA
"1006",44,3,9,1981,"exclosure",3,32,"PE","M","Z",NA,NA,NA,NA,NA,NA,19,18,"2827",NA,NA
"1011",44,3,9,1981,"control",12,37,"OL","M",NA,NA,"S",NA,NA,NA,NA,23,39,"2830",NA,NA
"1013",44,3,9,1981,"control",14,44,"OT","M",NA,"J",NA,NA,NA,NA,NA,19,12,"2824",NA,NA
"1014",44,3,9,1981,"control",2,47,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,30,"2825",NA,NA
"1019",44,3,9,1981,"control",4,66,"DM","F",NA,NA,NA,NA,"P",NA,NA,35,39,"2764",NA,NA
"1020",44,3,9,1981,"control",4,71,"DM","M",NA,NA,"S",NA,NA,NA,NA,38,49,"257831s",NA,NA
"1022",44,3,9,1981,"control",14,75,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,50,"274289s",NA,NA
"1023",45,5,3,1981,"control",12,12,"DO","M",NA,NA,"M",NA,NA,NA,NA,36,40,"2918279d",NA,NA
"1025",45,5,3,1981,"control",12,13,"DM","M",NA,NA,"R",NA,NA,NA,NA,35,60,"2859281d",NA,NA
"1028",45,5,3,1981,"control",17,33,"DS","M",NA,"J",NA,NA,NA,NA,NA,51,94,"2904",NA,NA
"1029",45,5,3,1981,"exclosure",19,33,"PM","F",NA,NA,NA,NA,"P",NA,NA,20,25,"2862282d",NA,NA
"1045",45,5,3,1981,"control",11,72,"DM","F",NA,NA,NA,NA,NA,NA,"L",36,44,"270657s",NA,NA
"1050",45,5,4,1981,"control",2,13,"DS","M",NA,"J",NA,NA,NA,NA,NA,51,74,"2906",NA,NA
"1052",45,5,4,1981,"control",2,17,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,48,"266065s",NA,NA
"1053",45,5,4,1981,"exclosure",3,22,"PF","M",NA,NA,"S",NA,NA,NA,NA,15,7,"8104",NA,NA
"1055",45,5,4,1981,"control",14,26,"DO","F","Z",NA,NA,NA,NA,NA,NA,35,52,"2960",NA,NA
"1059",45,5,4,1981,"control",8,35,"DO","F",NA,"J",NA,NA,NA,NA,NA,33,21,"2931",NA,NA
"1062",45,5,4,1981,"control",8,55,"DO","F",NA,NA,NA,NA,"P",NA,NA,38,63,"2497285d",NA,NA
"1064",45,5,4,1981,"control",4,62,"DM","F","Z",NA,NA,NA,NA,NA,NA,37,41,"2671287d",NA,NA
"1066",45,5,4,1981,"control",14,65,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,46,"274289s",NA,NA
"1067",45,5,4,1981,"control",4,71,"DS","F","Z",NA,NA,NA,NA,NA,NA,49,95,"2910",NA,NA
"1069",45,5,4,1981,"control",4,76,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,48,"2665133s",NA,NA
"1071",46,6,4,1981,"control",4,14,"DM","F",NA,NA,NA,NA,NA,"B",NA,34,41,"2839",NA,NA
"1072",46,6,4,1981,"control",4,15,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,53,"257831s",NA,NA
"1073",46,6,4,1981,"control",4,16,"PF","M",NA,NA,"S",NA,NA,NA,NA,11,6,"6101288d",NA,NA
"1075",46,6,4,1981,"control",4,17,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,46,"2952",NA,NA
"1076",46,6,4,1981,"control",14,17,"DO","F","Z",NA,NA,NA,NA,NA,NA,36,52,"2960",NA,NA
"1077",46,6,4,1981,"control",14,22,"NA","M",NA,"J",NA,NA,NA,NA,NA,32,87,"2983",NA,NA
"1078",46,6,4,1981,"control",4,25,"DS","F","Z",NA,NA,NA,NA,NA,NA,NA,123,"2951",NA,NA
"1080",46,6,4,1981,"control",4,27,"DS","F","Z",NA,NA,NA,NA,NA,NA,47,62,"2949",NA,NA
"1082",46,6,4,1981,"control",14,32,"NA","M",NA,"J",NA,NA,NA,NA,NA,34,91,"2984",NA,NA
"1085",46,6,4,1981,"control",8,42,"DO","F",NA,"J",NA,NA,NA,NA,NA,37,33,"2985",NA,NA
"1086",46,6,4,1981,"control",2,44,"DS","M","Z",NA,NA,NA,NA,NA,NA,52,78,"2906",NA,NA
"1087",46,6,4,1981,"control",2,46,"DM","M","Z",NA,NA,NA,NA,NA,NA,34,38,"2944147s",NA,NA
"1091",46,6,4,1981,"control",14,61,"OT","M",NA,"J",NA,NA,NA,NA,NA,19,15,"2981",NA,NA
"1093",46,6,4,1981,"control",4,64,"DS","F",NA,NA,NA,"S",NA,NA,NA,48,97,"2943",NA,NA
"1094",46,6,4,1981,"control",14,65,"NA","F",NA,"J",NA,NA,NA,NA,NA,31,85,"2982",NA,NA
"1095",46,6,4,1981,"control",14,65,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,48,"274289s",NA,NA
"1098",46,6,4,1981,"exclosure",15,67,"PM","F",NA,NA,NA,NA,"P",NA,NA,22,20,"2978",NA,NA
"1099",46,6,4,1981,"control",4,71,"DS","F","Z",NA,NA,NA,NA,NA,NA,52,100,"2910",NA,NA
"1100",46,6,4,1981,"control",4,73,"DM","F","Z",NA,NA,NA,NA,NA,NA,37,42,"2671287d",NA,NA
"1102",46,6,5,1981,"control",17,11,"DM","F","Z",NA,NA,NA,NA,NA,NA,34,26,"3003",NA,NA
"1105",46,6,5,1981,"control",11,22,"DS","M",NA,NA,"S",NA,NA,NA,NA,NA,133,"2987",NA,NA
"1107",46,6,5,1981,"control",12,26,"PE","M",NA,NA,"S",NA,NA,NA,NA,21,21,"2858289d",NA,NA
"1109",46,6,5,1981,"control",12,35,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,22,"2993",NA,NA
"1110",46,6,5,1981,"control",11,42,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,45,"270657s",NA,NA
"1112",46,6,5,1981,"control",17,43,"DS","F","Z",NA,NA,NA,NA,NA,NA,49,67,"3000",NA,NA
"1115",46,6,5,1981,"control",17,53,"DS","F",NA,"J",NA,NA,NA,NA,NA,47,NA,"2998291d",NA,NA
"1116",46,6,5,1981,"control",11,57,"OT","F",NA,NA,NA,NA,"P",NA,NA,21,27,"2991",NA,NA
"1118",46,6,5,1981,"control",22,57,"DS","M",NA,NA,"S",NA,NA,NA,NA,51,123,"1001118",NA,NA
"1119",46,6,5,1981,"control",17,62,"DO","F","Z",NA,NA,NA,NA,NA,NA,35,38,"2997293d",NA,NA
"1122",46,6,5,1981,"control",12,72,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,61,"2859281d",NA,NA
"1126",47,7,7,1981,"control",11,11,"PP","M","Z",NA,NA,NA,NA,NA,NA,20,11,"9002169d",NA,NA
"1130",47,7,7,1981,"control",11,25,"DM","F",NA,NA,NA,NA,NA,NA,"L",36,50,"270657s",NA,NA
"1134",47,7,7,1981,"control",17,41,"DM","F","Z",NA,NA,NA,NA,NA,NA,34,31,"3003",NA,NA
"1139",47,7,7,1981,"exclosure",19,51,"OT","M",NA,NA,"S",NA,NA,NA,NA,20,25,"3011",NA,NA
"1141",47,7,7,1981,"control",17,53,"DS","F","Z",NA,NA,NA,NA,NA,NA,48,89,"2998291d",NA,NA
"1144",47,7,7,1981,"control",12,61,"DM","F","Z",NA,NA,NA,NA,NA,NA,35,26,"3009",NA,NA
"1145",47,7,7,1981,"control",12,63,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,58,"2859281d",NA,NA
"1148",47,7,7,1981,"exclosure",19,76,"PM","M",NA,NA,"S",NA,NA,NA,NA,22,23,"3012297d",NA,NA
"1152",47,7,8,1981,"control",14,16,"DO","F","Z",NA,NA,NA,NA,NA,NA,34,33,"3037",NA,NA
"1153",47,7,8,1981,"control",14,24,"DM","M",NA,NA,"S",NA,NA,NA,NA,35,49,"274289s",NA,NA
"1156",47,7,8,1981,"control",8,36,"PF","M",NA,NA,"S",NA,NA,NA,NA,15,7,"5102299d",NA,NA
"1158",47,7,8,1981,"control",8,46,"DO","M",NA,NA,"S",NA,NA,NA,NA,36,48,"2500",NA,NA
"1159",47,7,8,1981,"control",2,47,"NA","F","Z",NA,NA,NA,NA,NA,NA,30,130,"3020",NA,NA
"1161",47,7,8,1981,"control",4,56,"DS","F","Z",NA,NA,NA,NA,NA,NA,51,86,"3021",NA,NA
"1163",47,7,8,1981,"control",8,64,"DO","F",NA,NA,NA,"S",NA,NA,NA,36,51,"2497285d",NA,NA
"1166",47,7,8,1981,"exclosure",3,74,"PF","M",NA,NA,"S",NA,NA,NA,NA,16,6,"6103300d",NA,NA
"1169",48,7,30,1981,"control",2,16,"DM","M",NA,NA,"S",NA,NA,NA,NA,37,45,"2944147s",NA,NA
"1173",48,7,30,1981,"control",14,43,"DM","M",NA,NA,"R",NA,NA,NA,NA,34,47,"274289s",NA,NA
"1174",48,7,30,1981,"control",4,51,"DM","F",NA,NA,NA,NA,NA,"R",NA,37,37,"2671287d",NA,NA
"1176",48,7,30,1981,"control",8,55,"OL","F","Z",NA,NA,NA,NA,NA,NA,19,31,"3044",NA,NA
"1177",48,7,30,1981,"control",8,57,"DO","F","Z",NA,NA,NA,NA,NA,NA,38,57,"2497285d",NA,NA
"1179",48,7,30,1981,"control",4,71,"NA","M","Z",NA,NA,NA,NA,NA,NA,34,175,"3042",NA,NA
"1183",48,7,31,1981,"control",22,13,"OT","M",NA,NA,"S",NA,NA,NA,NA,20,29,"3011",NA,NA
"1185",48,7,31,1981,"control",22,21,"OT","F",NA,"J",NA,NA,NA,NA,NA,19,15,"3046",NA,NA
"1186",48,7,31,1981,"control",17,23,"DM","F",NA,NA,NA,"S",NA,NA,NA,35,32,"3003",NA,NA
"1192",48,7,31,1981,"control",12,42,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,56,"2859281d",NA,NA
"1194",48,7,31,1981,"control",11,45,"DM","F","Z",NA,NA,NA,NA,NA,NA,34,44,"270657s",NA,NA
"1199",48,7,31,1981,"control",17,71,"DO","M",NA,NA,"M",NA,NA,NA,NA,35,29,"3050",NA,NA
"1201",49,8,30,1981,"control",12,13,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,58,"2859281d",NA,NA
"1202",49,8,30,1981,"control",11,26,"DM","F","Z",NA,NA,NA,NA,NA,NA,36,45,"270657s",NA,NA
"1204",49,8,30,1981,"control",17,31,"DS","F","Z",NA,NA,NA,NA,NA,NA,49,117,"2998291d",NA,NA
"1209",49,8,30,1981,"control",12,53,"DM","M",NA,"J",NA,NA,NA,NA,NA,NA,35,"3051",NA,NA
"1214",49,8,30,1981,"control",17,74,"DO","M",NA,NA,"S",NA,NA,NA,NA,35,53,"2242",NA,NA
"1216",49,8,31,1981,"control",8,17,"DO","M",NA,NA,"S",NA,NA,NA,NA,37,51,"2500",NA,NA
"1221",49,8,31,1981,"control",4,52,"DM","M",NA,NA,"S",NA,NA,NA,NA,38,53,"2665133s",NA,NA
"1222",49,8,31,1981,"control",8,61,"NA","M","Z",NA,NA,NA,NA,NA,NA,31,173,"3062",NA,NA
"1224",49,8,31,1981,"control",14,67,"DM","M",NA,NA,"S",NA,NA,NA,NA,36,49,"274289s",NA,NA
"1227",50,9,29,1981,"control",12,55,"PE","M","Z",NA,NA,NA,NA,NA,NA,21,14,"7003199d",NA,NA
"1230",50,9,29,1981,"control",12,74,"DM","M","Z",NA,NA,NA,NA,NA,NA,38,43,"3064",NA,NA
"1232",50,9,29,1981,"exclosure",21,73,"OL","F","Z",NA,NA,NA,NA,NA,NA,22,23,"3068158s","*",NA
"1233",50,9,29,1981,"exclosure",21,57,"OT","M","Z",NA,NA,NA,NA,NA,NA,21,20,"3069160s","*",NA
"1234",50,9,29,1981,"exclosure",21,56,"NA","F","Z",NA,NA,NA,NA,NA,NA,32,165,"3070",NA,NA
"1235",50,9,30,1981,"control",11,12,"OT","F","Z",NA,NA,NA,NA,NA,NA,22,24,"3074",NA,NA
"1236",50,9,30,1981,"control",11,26,"NA","M",NA,NA,"S",NA,NA,NA,NA,31,155,"3078",NA,NA
"1239",50,9,30,1981,"control",11,57,"DM","F","Z",NA,NA,NA,NA,NA,NA,37,44,"270657s",NA,NA
"1241",50,9,30,1981,"control",14,34,"PE","M","Z",NA,NA,NA,NA,NA,NA,19,16,"1001241",NA,NA
"1244",50,9,30,1981,"control",14,15,"DM","M",NA,NA,"R",NA,NA,NA,NA,36,48,"2741",NA,NA
"1247",50,9,30,1981,"control",17,61,"OT","F",NA,NA,NA,"B",NA,NA,NA,22,22,"3077164s","*",NA
